timestamp,v_id,x,y,speed_kmh,throttle,brake,steer,collision
0.5,92,-40.88,-36.44,0.02,0.0,0.0,0.0,0
0.5,93,-32.26,-39.52,9.53,0.85,0.0,0.057,0
0.5,94,-12.39,-37.84,9.52,0.85,0.0,-0.159,0
0.5,95,-7.37,-27.57,9.54,0.85,0.0,-0.013,0
0.5,96,-52.94,-31.84,1.09,0.85,0.0,0.001,0
1.0,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
1.0,93,-30.1,-40.02,21.64,0.85,0.0,0.093,0
1.0,94,-13.89,-39.47,21.57,0.85,0.0,-0.122,0
1.0,95,-8.07,-29.52,17.25,0.85,0.0,-0.061,0
1.0,96,-52.21,-32.12,8.0,0.85,0.0,0.0,0
1.5,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
1.5,93,-26.48,-40.56,29.9,0.054,0.0,0.215,0
1.5,94,-16.7,-41.79,29.91,0.052,0.0,-0.183,0
1.5,95,-9.2,-32.16,24.32,0.396,0.0,-0.035,0
1.5,96,-50.96,-32.6,11.3,0.85,0.0,0.0,0
2.01,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
2.01,93,-22.43,-40.28,29.08,0.373,0.0,0.237,0
2.01,94,-20.35,-43.55,29.09,0.365,0.0,-0.251,0
2.01,95,-10.68,-35.08,20.42,0.0,0.083,-0.122,0
2.01,96,-49.45,-33.17,11.42,0.62,0.0,-0.001,0
2.51,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
2.51,93,-18.67,-38.87,29.07,0.375,0.0,0.318,0
2.51,94,-24.33,-44.21,29.07,0.374,0.0,-0.152,0
2.51,95,-12.08,-37.2,16.83,0.011,0.0,-0.129,0
2.51,96,-47.96,-33.74,11.42,0.582,0.0,0.0,0
3.01,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
3.01,93,-15.6,-36.28,29.06,0.373,0.0,0.2,0
3.01,94,-28.36,-44.03,29.09,0.366,0.0,-0.113,0
3.01,95,-13.48,-38.89,14.92,0.0,0.036,-0.093,0
3.01,96,-46.56,-34.27,8.55,0.0,1.0,0.0,0
3.51,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
3.51,93,-13.33,-32.94,29.12,0.352,0.0,0.148,0
3.51,94,-32.32,-43.19,29.11,0.356,0.0,-0.058,0
3.51,95,-14.86,-40.26,13.62,0.378,0.0,-0.157,0
3.51,96,-45.91,-34.52,2.08,0.0,1.0,0.0,0
4.01,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
4.01,93,-11.69,-29.24,29.1,0.36,0.0,0.058,0
4.01,94,-36.17,-41.92,29.1,0.358,0.0,-0.029,0
4.01,95,-16.4,-41.46,16.24,0.85,0.0,-0.197,0
4.01,96,-45.84,-34.55,0.02,0.0,1.0,0.0,0
4.51,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
4.51,93,-10.32,-25.43,29.1,0.359,0.0,0.011,0
4.51,94,-39.96,-40.51,29.1,0.358,0.0,-0.004,0
4.51,95,-18.9,-42.89,25.27,0.85,0.0,-0.177,0
4.51,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
5.01,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
5.01,93,-9.02,-21.6,29.1,0.359,0.0,0.002,0
5.01,95,-22.68,-44.05,29.18,0.312,0.0,-0.179,0
5.01,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
5.51,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
5.51,93,-7.72,-17.77,29.1,0.359,0.0,0.002,0
5.51,95,-26.7,-44.2,29.14,0.344,0.0,-0.114,0
5.51,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
6.01,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
6.01,93,-6.44,-13.93,29.1,0.359,0.0,0.001,0
6.01,95,-30.69,-43.61,29.12,0.352,0.0,-0.106,0
6.01,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
6.51,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
6.51,93,-5.16,-10.09,29.1,0.359,0.0,0.001,0
6.51,95,-34.57,-42.48,29.12,0.353,0.0,-0.047,0
6.51,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
7.02,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
7.02,93,-3.89,-6.24,29.1,0.359,0.0,0.001,0
7.02,95,-38.39,-41.1,29.1,0.358,0.0,-0.009,0
7.02,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
7.52,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
7.52,93,-2.62,-2.39,29.1,0.359,0.0,-0.004,0
7.52,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
8.02,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
8.02,93,-1.32,1.47,29.11,0.354,0.0,-0.003,0
8.02,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
8.52,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
8.52,93,-0.03,5.31,29.11,0.356,0.0,-0.001,0
8.52,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
9.02,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
9.02,93,1.27,9.14,29.1,0.359,0.0,0.0,0
9.02,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
9.52,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
9.52,93,2.57,12.98,29.1,0.359,0.0,-0.001,0
9.52,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
10.03,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
10.03,93,3.88,16.83,29.1,0.359,0.0,0.0,0
10.03,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
10.53,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
10.53,93,5.19,20.66,29.1,0.359,0.0,-0.001,0
10.53,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
11.03,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
11.03,93,6.49,24.5,29.1,0.359,0.0,0.0,0
11.03,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
11.53,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
11.53,93,7.8,28.33,29.1,0.359,0.0,0.0,0
11.53,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
12.03,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
12.03,93,9.1,32.16,29.1,0.359,0.0,0.0,0
12.03,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
12.53,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
12.53,93,10.4,36.0,29.1,0.359,0.0,0.0,0
12.53,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
13.03,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
13.03,93,11.7,39.83,29.1,0.359,0.0,0.001,0
13.03,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
13.53,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
13.53,93,13.0,43.67,29.1,0.359,0.0,0.001,0
13.53,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
14.03,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
14.03,93,14.3,47.5,29.1,0.359,0.0,0.0,0
14.03,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
14.53,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
14.53,93,15.59,51.33,29.1,0.359,0.0,0.0,0
14.53,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
15.03,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
15.03,93,16.89,55.17,29.1,0.359,0.0,0.0,0
15.03,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
15.54,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
15.54,93,18.18,59.01,29.1,0.359,0.0,0.0,0
15.54,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
16.04,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
16.04,93,19.48,62.85,29.1,0.359,0.0,0.0,0
16.04,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
16.54,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
16.54,93,20.77,66.67,29.1,0.359,0.0,0.0,0
16.54,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
17.04,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
17.04,93,22.07,70.52,29.1,0.359,0.0,0.0,0
17.04,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
17.54,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
17.54,93,23.34,74.36,29.11,0.358,0.0,0.007,0
17.54,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
18.04,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
18.04,93,24.56,78.22,29.1,0.36,0.0,0.026,0
18.04,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
18.54,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
18.54,93,25.57,82.15,29.08,0.368,0.0,0.071,0
18.54,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
19.04,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
19.04,93,26.12,86.14,29.02,0.397,0.0,0.165,0
19.04,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
19.54,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
19.54,93,25.74,90.15,28.97,0.41,0.0,0.281,0
19.54,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
20.04,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
20.04,93,24.08,93.78,29.01,0.398,0.0,0.383,0
20.04,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
20.54,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
20.54,93,21.14,96.5,29.06,0.377,0.0,0.239,0
20.54,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
21.05,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
21.05,93,17.45,98.14,29.09,0.363,0.0,0.181,0
21.05,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
21.55,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
21.55,93,13.51,99.0,29.13,0.348,0.0,0.058,0
21.55,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
22.05,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
22.05,93,9.49,99.53,29.11,0.357,0.0,0.013,0
22.05,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
22.55,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
22.55,93,5.47,99.98,29.1,0.358,0.0,0.003,0
22.55,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
23.05,92,-40.88,-36.44,0.0,0.0,0.0,0.0,0
23.05,93,1.44,100.42,29.1,0.359,0.0,0.001,0
23.05,96,-45.84,-34.55,0.0,0.0,1.0,0.0,0
