timestamp,v_id,x,y,speed_kmh,throttle,brake,steer,collision
0.5,257,64.46,-121.0,4.96,0.85,0.0,0.043,0
0.5,251,88.43,-80.62,0.04,0.0,0.0,0.0,0
0.5,252,80.2,-87.53,4.17,0.85,0.0,-0.8,0
0.5,253,69.12,-74.47,4.82,0.85,0.0,0.356,0
0.5,254,65.14,-102.28,4.1,0.85,0.0,-0.8,0
0.5,256,49.95,-139.6,15.19,0.85,0.0,0.0,0
0.5,255,59.2,-123.62,0.03,0.85,0.0,0.042,0
0.5,258,53.2,-140.94,14.12,0.738,0.0,0.0,0
0.5,259,57.69,-133.18,15.19,0.85,0.0,0.001,0
1.0,257,64.83,-120.1,9.14,0.85,0.0,0.026,0
1.0,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
1.0,252,79.56,-87.85,7.5,0.85,0.0,-0.8,0
1.0,253,69.9,-74.99,8.93,0.85,0.0,0.232,0
1.0,254,64.83,-102.91,7.43,0.85,0.0,-0.8,0
1.0,256,51.35,-137.17,24.81,0.85,0.0,0.001,0
1.0,255,59.2,-123.62,0.0,0.85,0.0,0.042,0
1.0,258,54.44,-138.8,20.85,0.0,0.7,-0.0,0
1.0,259,59.01,-130.9,19.01,0.0,0.7,0.0,0
1.5,257,65.4,-118.63,13.29,0.85,0.0,0.031,0
1.5,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
1.5,252,78.45,-88.08,10.84,0.85,0.0,-0.8,0
1.5,253,71.21,-75.78,13.06,0.0,0.7,0.189,0
1.5,254,64.14,-103.75,10.78,0.85,0.0,-0.8,0
1.5,256,53.25,-133.88,25.58,0.0,0.7,-0.0,0
1.5,255,59.2,-123.62,0.0,0.85,0.0,0.042,0
1.5,258,55.66,-136.69,13.98,0.335,0.0,0.0,0
1.5,259,60.11,-129.0,14.57,0.0,0.7,0.0,0
2.01,257,66.14,-116.65,16.96,0.85,0.0,0.009,0
2.01,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
2.01,252,77.25,-87.93,14.26,0.85,0.0,-0.8,0
2.01,253,72.71,-76.53,12.22,0.85,0.0,0.087,0
2.01,254,63.08,-104.26,14.1,0.85,0.0,-0.65,0
2.01,256,54.73,-131.32,17.13,0.0,0.7,0.0,0
2.01,255,59.2,-123.62,0.0,0.85,0.0,0.042,0
2.01,258,56.65,-134.97,14.39,0.85,0.0,0.0,0
2.01,259,61.12,-127.19,16.29,0.358,0.0,0.023,0
2.51,257,67.03,-114.21,20.2,0.85,0.0,0.004,0
2.51,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
2.51,252,75.63,-87.38,27.74,0.85,0.0,-0.5,0
2.51,253,74.52,-77.2,15.61,0.85,0.0,0.18,0
2.51,254,61.1,-104.62,28.5,0.787,0.0,0.8,0
2.51,256,55.69,-129.67,11.66,0.362,0.0,0.0,0
2.51,255,59.67,-122.73,10.31,0.85,0.0,0.007,0
2.51,258,57.84,-132.93,18.36,0.598,0.0,0.0,0
2.51,259,62.29,-125.0,19.28,0.418,0.0,0.008,0
3.01,257,68.05,-111.38,23.04,0.85,0.0,0.0,0
3.01,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
3.01,252,73.53,-86.76,44.38,0.0,0.7,0.222,0
3.01,253,76.86,-77.69,18.82,0.85,0.0,0.232,0
3.01,254,58.57,-104.69,45.24,0.0,0.7,0.8,0
3.01,256,56.51,-128.25,11.84,0.157,0.0,0.0,0
3.01,255,60.33,-121.36,11.52,0.85,0.0,0.011,0
3.01,258,59.21,-130.54,21.08,0.487,0.0,0.0,0
3.01,259,63.58,-122.44,22.06,0.448,0.0,0.047,0
3.51,257,69.28,-108.17,26.64,0.85,0.0,-0.025,0
3.51,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
3.51,253,79.68,-77.84,21.91,0.85,0.0,0.333,0
3.51,254,56.77,-104.57,62.54,0.0,0.7,0.8,0
3.51,256,57.33,-126.82,11.82,0.183,0.0,0.0,0
3.51,255,61.02,-119.86,12.03,0.85,0.0,0.001,0
3.51,258,60.76,-127.85,23.97,0.844,0.0,0.037,0
3.51,259,64.92,-119.46,25.82,0.383,0.0,0.068,0
4.01,257,70.77,-104.59,28.85,0.469,0.0,-0.023,0
4.01,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
4.01,253,82.77,-77.37,24.22,0.85,0.0,0.113,0
4.01,254,56.05,-104.63,79.97,0.0,0.7,0.8,0
4.01,256,58.13,-125.39,11.82,0.181,0.0,0.016,0
4.01,255,61.71,-118.36,11.68,0.85,0.0,0.0,0
4.01,258,62.46,-124.7,26.46,0.558,0.0,0.007,0
4.01,259,66.3,-115.99,27.93,0.385,0.0,0.014,0
4.51,257,72.5,-100.95,28.94,0.443,0.0,-0.034,0
4.51,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
4.51,253,84.11,-77.3,0.93,0.85,0.0,0.005,1
4.51,254,55.32,-105.0,97.57,0.0,0.7,0.8,0
4.51,256,58.95,-123.9,12.84,0.243,0.0,0.007,0
4.51,255,62.39,-116.76,13.21,0.85,0.0,0.009,0
4.51,258,64.12,-121.3,26.92,0.316,0.0,0.03,0
4.51,259,67.67,-112.33,27.76,0.354,0.0,0.005,0
5.01,257,74.4,-97.4,28.9,0.441,0.0,-0.003,0
5.01,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
5.01,253,84.18,-77.31,0.4,0.85,0.0,-0.016,1
5.01,256,59.84,-122.28,13.44,0.279,0.0,0.109,0
5.01,255,63.07,-114.98,13.96,0.85,0.0,0.022,0
5.01,258,65.59,-117.86,26.9,0.348,0.0,0.034,0
5.01,259,69.04,-108.71,27.71,0.378,0.0,-0.029,0
5.52,257,76.38,-93.9,28.86,0.455,0.0,-0.004,0
5.52,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
5.52,253,84.24,-77.31,0.35,0.85,0.0,-0.031,1
5.52,256,60.68,-120.56,13.87,0.174,0.0,0.036,0
5.52,255,63.69,-113.11,14.3,0.85,0.0,0.034,0
5.52,258,66.93,-114.34,27.04,0.315,0.0,0.014,0
5.52,259,70.53,-105.13,27.81,0.353,0.0,-0.03,0
6.02,257,78.21,-90.7,22.9,0.0,0.7,-0.017,0
6.02,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
6.02,253,84.29,-77.31,0.36,0.85,0.0,-0.045,1
6.02,256,61.49,-118.83,13.48,0.17,0.0,0.015,0
6.02,255,64.24,-111.22,13.86,0.85,0.0,0.001,0
6.02,258,68.2,-110.88,24.39,0.0,0.428,0.002,0
6.02,259,72.09,-101.77,23.72,0.0,0.454,-0.048,0
6.52,257,79.54,-88.45,16.12,0.0,0.7,-0.004,0
6.52,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
6.52,253,84.34,-77.32,0.35,0.85,0.0,-0.058,1
6.52,256,62.28,-117.07,14.58,0.287,0.0,0.052,0
6.52,255,64.7,-109.25,15.24,0.85,0.0,0.003,0
6.52,258,69.26,-108.21,16.87,0.0,0.542,-0.02,0
6.52,259,73.37,-99.31,16.35,0.85,0.0,-0.034,0
7.02,257,80.47,-86.87,11.27,0.76,0.0,-0.001,0
7.02,251,88.43,-80.62,0.0,0.0,0.0,0.0,0
