timestamp,v_id,x,y,speed_kmh,throttle,brake,steer,collision
0.5,104,35.5,101.08,0.05,0.0,0.0,0.0,0
0.5,105,15.69,16.23,0.1,0.85,0.0,0.781,1
0.5,106,24.9,17.96,4.97,0.85,0.0,0.135,0
0.5,107,31.87,19.28,0.05,0.85,0.0,0.03,0
0.5,108,13.5,45.13,5.73,0.85,0.0,-0.001,0
0.5,109,9.1,102.37,0.05,0.85,0.0,0.132,0
0.5,110,2.15,103.87,5.73,0.85,0.0,0.0,0
0.5,111,22.14,55.42,0.05,0.85,0.0,-0.194,0
0.5,112,-4.6,-8.39,0.14,0.85,0.0,0.001,0
0.5,113,-12.94,-32.82,5.73,0.85,0.0,0.007,0
0.5,114,26.07,72.29,5.72,0.85,0.0,0.052,0
1.0,104,35.5,101.08,0.0,0.0,0.0,0.0,0
1.0,105,15.69,16.23,0.18,0.85,0.0,0.789,1
1.0,106,23.4,17.5,13.89,0.0,0.7,0.078,0
1.0,107,31.83,19.28,3.09,0.85,0.0,0.03,0
1.0,108,14.06,46.8,18.85,0.85,0.0,0.0,0
1.0,109,9.11,102.37,1.66,0.85,0.0,0.132,0
1.0,110,3.4,103.73,7.45,0.0,1.0,0.0,0
1.0,111,22.14,55.42,0.0,0.85,0.0,-0.193,0
1.0,112,-4.43,-7.87,7.05,0.85,0.0,-0.0,0
1.0,113,-12.32,-31.16,18.85,0.85,0.0,0.003,0
1.0,114,25.56,70.6,18.84,0.85,0.0,-0.007,0
1.5,104,35.5,101.08,0.0,0.0,0.0,0.0,0
1.5,105,15.69,16.23,0.07,0.85,0.0,0.789,1
1.5,106,21.99,17.02,7.04,0.0,1.0,0.067,0
1.5,107,30.47,19.01,14.16,0.0,0.7,0.014,0
1.5,108,15.13,49.97,28.79,0.547,0.0,-0.001,0
1.5,109,10.34,102.33,15.53,0.85,0.0,0.07,0
1.5,110,3.94,103.67,0.0,0.0,1.0,0.001,0
1.5,111,22.14,55.42,0.0,0.85,0.0,-0.193,0
1.5,112,-4.05,-6.72,10.43,0.85,0.0,0.0,0
1.5,113,-11.21,-28.01,28.79,0.548,0.0,0.006,0
1.5,114,24.56,67.42,28.36,0.0,0.7,-0.002,0
2.01,104,35.5,101.08,0.0,0.0,0.0,0.0,0
2.01,105,15.69,16.23,0.04,0.85,0.0,0.791,1
2.01,106,21.53,16.85,0.0,0.0,1.0,0.054,0
2.01,107,28.79,18.64,11.9,0.096,0.0,0.047,0
2.01,108,16.44,53.85,28.94,0.431,0.0,0.0,0
2.01,109,13.22,102.29,25.68,0.85,0.0,-0.158,0
2.01,110,4.08,103.66,4.47,0.85,0.0,0.0,0
2.01,111,22.14,55.42,0.0,0.85,0.0,-0.193,0
2.01,112,-3.53,-5.12,13.61,0.85,0.0,0.0,0
2.01,113,-9.88,-24.14,28.94,0.431,0.0,0.002,0
2.01,114,23.49,64.05,21.25,0.0,0.7,-0.007,0
2.51,104,35.5,101.08,0.0,0.0,0.0,0.0,0
2.51,105,15.69,16.23,0.01,0.85,0.0,0.791,1
2.51,106,21.53,16.85,0.0,0.0,1.0,0.054,0
2.51,107,27.39,18.3,7.25,0.0,1.0,0.024,0
2.51,108,17.73,57.68,29.08,0.368,0.0,0.0,0
2.51,109,17.18,101.75,29.27,0.248,0.0,-0.145,0
2.51,110,5.4,103.52,14.41,0.85,0.0,0.0,0
2.51,111,21.98,55.12,9.08,0.85,0.0,-0.098,0
2.51,112,-2.87,-3.13,16.46,0.85,0.0,-0.004,0
2.51,113,-8.58,-20.3,29.08,0.368,0.0,0.001,0
2.51,114,22.75,61.77,13.52,0.0,0.7,-0.002,0
3.01,104,35.5,101.08,0.0,0.0,0.0,0.0,0
3.01,105,15.69,16.23,0.0,0.85,0.0,0.791,1
3.01,106,21.53,16.85,0.0,0.0,1.0,0.054,0
3.01,107,26.89,18.17,0.0,0.0,1.0,0.019,0
3.01,108,19.03,61.53,29.1,0.359,0.0,0.0,0
3.01,109,21.01,100.48,29.15,0.334,0.0,-0.185,0
3.01,110,8.07,103.23,23.95,0.85,0.0,-0.015,0
3.01,111,21.33,53.84,11.07,0.85,0.0,-0.009,0
3.01,112,-2.08,-0.78,18.96,0.85,0.0,-0.001,0
3.01,113,-7.33,-16.59,24.9,0.0,0.7,0.001,0
3.01,114,22.22,60.18,11.81,0.16,0.0,-0.004,0
3.51,104,35.5,101.08,0.0,0.0,0.0,0.0,0
3.51,105,15.69,16.23,0.0,0.85,0.0,0.791,1
3.51,106,21.53,16.85,0.0,0.0,1.0,0.054,0
3.51,107,26.89,18.17,0.0,0.0,1.0,0.019,0
3.51,108,20.33,65.36,29.1,0.359,0.0,0.0,0
3.51,109,24.47,98.4,29.03,0.379,0.0,-0.233,0
3.51,110,11.65,102.8,24.72,0.015,0.0,-0.004,0
3.51,111,20.59,52.41,11.84,0.85,0.0,-0.001,0
3.51,112,-1.19,1.86,21.22,0.85,0.0,-0.002,0
3.51,113,-6.39,-13.8,19.99,0.718,0.0,0.001,0
3.51,114,21.71,58.62,11.82,0.186,0.0,-0.002,0
4.01,104,35.5,101.08,0.0,0.0,0.0,0.0,0
4.01,105,15.69,16.23,0.0,0.85,0.0,0.791,1
4.01,106,21.53,16.85,0.0,0.0,1.0,0.054,0
4.01,107,26.89,18.17,0.0,0.0,1.0,0.019,0
4.01,108,21.62,69.21,29.1,0.359,0.0,0.0,0
4.01,109,27.26,95.5,29.07,0.376,0.0,-0.205,0
4.01,110,14.73,102.32,20.4,0.85,0.0,-0.04,0
4.01,111,19.86,50.92,11.85,0.85,0.0,0.047,0
4.01,112,-0.14,4.97,27.36,0.85,0.0,0.0,0
4.01,113,-5.44,-10.94,23.88,0.85,0.0,0.001,0
4.01,114,21.18,57.06,11.82,0.179,0.0,-0.001,0
4.51,104,35.5,101.08,0.0,0.0,0.0,0.0,0
4.51,105,15.69,16.23,0.0,0.85,0.0,0.79,1
4.51,106,21.53,16.85,0.0,0.0,1.0,0.054,0
4.51,107,26.89,18.17,0.0,0.0,1.0,0.019,0
4.51,108,22.91,73.05,29.1,0.359,0.0,0.014,0
4.51,109,29.1,91.93,29.06,0.378,0.0,-0.245,0
4.51,110,17.4,101.71,16.93,0.0,0.7,-0.097,0
4.51,111,19.21,49.39,12.57,0.85,0.0,0.003,0
4.51,112,1.12,8.71,28.27,0.69,0.0,0.0,0
4.51,113,-4.24,-7.3,28.53,0.0,0.164,0.002,0
4.51,114,20.66,55.49,12.11,0.421,0.0,-0.002,0
5.01,104,35.5,101.08,0.0,0.0,0.0,0.0,0
5.01,105,15.69,16.23,0.0,0.85,0.0,0.79,1
5.01,106,21.53,16.85,0.0,0.0,1.0,0.054,0
5.01,107,26.89,18.17,0.0,0.0,1.0,0.019,0
5.01,108,24.16,76.9,29.1,0.359,0.0,0.036,0
5.01,109,29.79,87.97,29.16,0.339,0.0,-0.135,0
5.01,110,19.16,101.15,9.98,0.0,0.7,-0.16,0
5.01,111,18.49,47.7,13.68,0.85,0.0,0.0,0
5.01,112,2.39,12.44,28.36,0.656,0.0,-0.001,0
5.01,113,-3.04,-3.67,27.71,0.274,0.0,-0.006,0
5.01,114,20.09,53.8,13.38,0.229,0.0,-0.001,0
5.52,104,35.5,101.08,0.0,0.0,0.0,0.0,0
5.52,105,15.69,16.23,0.0,0.85,0.0,0.79,1
5.52,106,21.53,16.85,0.0,0.0,1.0,0.054,0
5.52,107,26.89,18.17,0.0,0.0,1.0,0.019,0
5.52,108,25.26,80.8,29.11,0.356,0.0,0.033,0
5.52,109,29.54,83.93,29.11,0.365,0.0,-0.125,0
5.52,110,20.18,100.73,7.15,0.85,0.0,-0.1,0
5.52,111,17.77,45.89,14.18,0.85,0.0,0.009,0
5.52,112,3.66,16.19,28.35,0.66,0.0,-0.001,0
5.52,113,-1.82,-0.02,27.55,0.343,0.0,-0.002,0
5.52,114,19.49,51.99,13.9,0.223,0.0,0.0,0
6.02,104,35.5,101.08,0.0,0.0,0.0,0.0,0
6.02,105,15.69,16.23,0.0,0.85,0.0,0.79,1
6.02,106,21.53,16.85,0.0,0.0,1.0,0.054,0
6.02,107,26.89,18.17,0.0,0.0,1.0,0.019,0
6.02,108,26.02,84.79,29.08,0.369,0.0,0.243,0
6.02,109,28.63,79.97,29.12,0.354,0.0,-0.047,0
6.02,110,21.12,100.28,8.45,0.85,0.0,-0.122,0
6.02,111,17.06,44.04,14.1,0.85,0.0,-0.0,0
6.02,112,4.94,19.93,28.35,0.66,0.0,0.001,0
6.02,113,-0.6,3.62,27.51,0.354,0.0,-0.001,0
6.02,114,18.86,50.14,13.88,0.171,0.0,-0.001,0
6.52,104,35.5,101.08,0.0,0.0,0.0,0.0,0
6.52,105,15.69,16.23,0.0,0.85,0.0,0.79,1
6.52,106,21.53,16.85,0.0,0.0,1.0,0.054,0
6.52,107,26.89,18.17,0.0,0.0,1.0,0.019,0
6.52,108,26.0,88.81,29.06,0.375,0.0,0.184,0
6.52,109,27.48,76.09,29.11,0.358,0.0,-0.006,0
6.52,110,22.72,99.4,17.89,0.85,0.0,-0.094,0
6.52,111,16.37,42.21,14.56,0.85,0.0,0.021,0
6.52,112,6.21,23.67,28.35,0.66,0.0,0.0,0
6.52,113,0.63,7.25,27.53,0.346,0.0,-0.001,0
6.52,114,18.25,48.33,14.12,0.375,0.0,-0.001,0
7.02,104,35.5,101.08,0.0,0.0,0.0,0.0,0
7.02,105,15.69,16.23,0.0,0.85,0.0,0.79,1
7.02,106,21.53,16.85,0.0,0.0,1.0,0.054,0
7.02,107,26.89,18.17,0.0,0.0,1.0,0.019,0
7.02,108,24.8,92.63,28.98,0.411,0.0,0.404,0
7.02,109,26.26,72.24,29.11,0.358,0.0,-0.005,0
7.02,110,25.27,97.6,26.86,0.85,0.0,-0.238,0
7.02,111,15.66,40.22,15.73,0.85,0.0,0.001,0
7.02,112,7.48,27.39,28.35,0.66,0.0,0.0,0
7.02,113,1.86,10.87,27.53,0.345,0.0,-0.001,0
7.02,114,17.6,46.37,15.39,0.261,0.0,-0.001,0
7.52,104,35.5,101.08,0.0,0.0,0.0,0.0,0
7.52,105,15.69,16.23,0.0,0.85,0.0,0.79,1
7.52,106,21.53,16.85,0.0,0.0,1.0,0.054,0
7.52,107,26.89,18.17,0.0,0.0,1.0,0.019,0
7.52,108,22.24,95.71,29.06,0.379,0.0,0.275,0
7.52,109,24.99,68.38,29.1,0.358,0.0,-0.003,0
7.52,110,27.89,94.54,28.81,0.457,0.0,-0.228,0
7.52,111,14.91,38.11,16.29,0.85,0.0,0.0,0
7.52,112,8.75,31.14,28.35,0.66,0.0,0.0,0
7.52,113,3.09,14.51,27.53,0.345,0.0,0.0,0
7.52,114,16.9,44.3,15.94,0.253,0.0,-0.001,0
8.02,104,35.5,101.08,0.0,0.0,0.0,0.0,0
8.02,105,15.69,16.23,0.0,0.85,0.0,0.789,1
8.02,106,21.53,16.85,0.0,0.0,1.0,0.054,0
8.02,107,26.89,18.17,0.0,0.0,1.0,0.019,0
8.02,108,18.73,97.68,29.14,0.338,0.0,0.168,0
8.02,109,23.72,64.54,29.1,0.359,0.0,-0.002,0
8.02,110,29.42,90.84,29.09,0.351,0.0,-0.263,0
8.02,111,14.15,35.96,16.19,0.85,0.0,0.001,0
8.02,112,10.02,34.87,28.35,0.66,0.0,0.001,0
8.02,113,4.33,18.14,27.53,0.345,0.0,0.0,0
8.02,114,16.18,42.18,15.94,0.176,0.0,-0.002,0
8.52,104,35.5,101.08,0.0,0.0,0.0,0.0,0
8.52,105,15.69,16.23,0.0,0.85,0.0,0.789,1
8.52,106,21.53,16.85,0.0,0.0,1.0,0.054,0
8.52,107,26.89,18.17,0.0,0.0,1.0,0.019,0
8.52,108,14.84,98.78,29.11,0.357,0.0,0.112,0
8.52,109,22.43,60.69,29.1,0.359,0.0,-0.001,0
8.52,110,29.8,86.82,29.1,0.358,0.0,-0.136,0
8.52,111,13.41,33.85,16.39,0.85,0.0,0.0,0
8.52,112,11.29,38.62,28.35,0.66,0.0,0.0,0
8.52,113,5.57,21.78,27.49,0.358,0.0,0.0,0
8.52,114,15.48,40.11,15.78,0.458,0.0,-0.001,0
9.02,104,35.5,101.08,0.0,0.0,0.0,0.0,0
9.02,105,15.69,16.23,0.0,0.85,0.0,0.789,1
9.02,106,21.53,16.85,0.0,0.0,1.0,0.054,0
9.02,107,26.89,18.17,0.0,0.0,1.0,0.019,0
9.02,108,10.83,99.36,29.1,0.361,0.0,0.024,0
9.02,109,21.13,56.85,29.1,0.359,0.0,-0.0,0
9.02,110,29.33,82.81,29.17,0.33,0.0,-0.075,0
9.02,111,12.63,31.6,17.63,0.85,0.0,0.001,0
9.02,112,12.56,42.36,28.35,0.66,0.0,0.0,0
9.02,113,6.81,25.42,28.24,0.076,0.0,0.0,0
9.02,114,14.74,37.91,17.2,0.302,0.0,0.0,0
9.53,104,35.5,101.08,0.0,0.0,0.0,0.0,0
9.53,105,15.69,16.23,0.0,0.85,0.0,0.789,1
9.53,106,21.53,16.85,0.0,0.0,1.0,0.054,0
9.53,107,26.89,18.17,0.0,0.0,1.0,0.019,0
9.53,108,6.79,99.83,29.1,0.359,0.0,0.007,0
9.53,109,19.83,53.0,29.1,0.359,0.0,-0.001,0
9.53,110,28.32,78.87,29.13,0.352,0.0,-0.026,0
9.53,111,11.81,29.23,18.27,0.85,0.0,0.0,0
9.53,112,13.82,46.11,28.35,0.66,0.0,0.0,0
9.53,113,8.05,29.08,27.6,0.85,0.0,-0.001,0
9.53,114,13.95,35.59,17.85,0.277,0.0,-0.001,0
10.03,104,35.5,101.08,0.0,0.0,0.0,0.0,0
10.03,105,15.69,16.23,0.0,0.85,0.0,0.789,1
10.03,106,21.53,16.85,0.0,0.0,1.0,0.054,0
10.03,107,26.89,18.17,0.0,0.0,1.0,0.019,0
10.03,108,2.76,100.28,29.1,0.359,0.0,0.001,0
10.03,109,18.57,49.26,25.55,0.0,0.7,0.0,0
10.03,110,27.14,74.99,29.1,0.361,0.0,-0.02,0
10.03,111,10.98,26.81,18.15,0.85,0.0,-0.0,0
10.03,112,15.09,49.85,28.35,0.66,0.0,-0.0,0
10.03,113,9.29,32.72,27.46,0.385,0.0,0.0,0
10.03,114,13.14,33.22,17.86,0.187,0.0,0.0,0
10.53,104,35.5,101.08,0.0,0.0,0.0,0.0,0
10.53,105,15.69,16.23,0.0,0.85,0.0,0.789,1
10.53,106,21.53,16.85,0.0,0.0,1.0,0.054,0
10.53,107,26.89,18.17,0.0,0.0,1.0,0.019,0
10.53,108,-1.27,100.71,29.1,0.359,0.0,-0.0,0
10.53,109,17.56,46.25,23.71,0.85,0.0,0.0,0
10.53,110,25.9,71.13,29.1,0.359,0.0,-0.003,0
10.53,111,10.17,24.45,18.21,0.85,0.0,0.0,0
10.53,112,16.35,53.59,28.35,0.66,0.0,0.0,0
10.53,113,10.53,36.38,27.37,0.399,0.0,-0.0,0
10.53,114,12.36,30.91,17.49,0.481,0.0,0.0,0
11.03,104,35.5,101.08,0.0,0.0,0.0,0.0,0
11.03,105,15.69,16.23,0.0,0.85,0.0,0.788,1
11.03,106,21.53,16.85,0.0,0.0,1.0,0.054,0
11.03,107,26.89,18.17,0.0,0.0,1.0,0.019,0
11.03,108,-5.3,101.15,29.1,0.359,0.0,0.0,0
11.03,109,16.35,42.67,27.48,0.0,0.7,0.0,0
11.03,110,24.63,67.29,29.1,0.358,0.0,-0.002,0
11.03,111,9.32,21.96,19.51,0.85,0.0,-0.0,0
11.03,112,17.61,57.33,28.35,0.66,0.0,-0.001,0
11.03,113,11.78,40.06,29.44,0.248,0.0,0.0,0
11.03,114,11.53,28.48,18.98,0.332,0.0,0.0,0
11.53,104,35.5,101.08,0.0,0.0,0.0,0.0,0
11.53,105,15.69,16.23,0.0,0.85,0.0,0.788,1
11.53,106,21.53,16.85,0.0,0.0,1.0,0.054,0
11.53,107,26.89,18.17,0.0,0.0,1.0,0.019,0
11.53,108,-9.32,101.58,29.1,0.359,0.0,0.0,0
11.53,109,15.31,39.6,19.38,0.105,0.0,-0.001,0
11.53,110,23.35,63.44,29.1,0.358,0.0,-0.001,0
11.53,111,8.43,19.33,20.21,0.85,0.0,0.0,0
11.53,112,18.88,61.07,28.35,0.66,0.0,0.0,0
11.53,113,13.08,43.91,29.09,0.369,0.0,0.001,0
11.53,114,10.67,25.93,19.7,0.301,0.0,0.0,0
12.03,104,35.5,101.08,0.0,0.0,0.0,0.0,0
12.03,105,15.69,16.23,0.0,0.85,0.0,0.788,1
12.03,106,21.53,16.85,0.0,0.0,1.0,0.054,0
12.03,107,26.89,18.17,0.0,0.0,1.0,0.019,0
12.03,109,14.45,37.05,19.45,0.176,0.0,-0.001,0
12.03,110,22.06,59.6,29.1,0.359,0.0,-0.001,0
12.03,111,7.51,16.66,20.08,0.85,0.0,-0.0,0
12.03,112,20.14,64.81,28.35,0.66,0.0,0.0,0
12.03,113,14.38,47.76,29.1,0.362,0.0,0.0,0
12.03,114,9.77,23.31,19.74,0.193,0.0,0.0,0
12.54,104,35.5,101.08,0.0,0.0,0.0,0.0,0
12.54,105,15.69,16.24,0.0,0.85,0.0,0.788,1
12.54,106,21.53,16.85,0.0,0.0,1.0,0.054,0
12.54,107,26.89,18.17,0.0,0.0,1.0,0.019,0
12.54,109,13.59,34.54,18.65,0.281,0.0,0.0,0
12.54,110,20.76,55.75,29.1,0.359,0.0,-0.001,0
12.54,111,6.62,14.04,19.98,0.85,0.0,0.0,0
12.54,112,21.41,68.56,28.35,0.66,0.0,0.0,0
12.54,113,15.68,51.61,29.1,0.359,0.0,0.0,0
12.54,114,8.9,20.75,19.16,0.488,0.0,0.0,0
13.04,104,35.5,101.08,0.0,0.0,0.0,0.0,0
13.04,105,15.69,16.24,0.0,0.85,0.0,0.788,1
13.04,106,21.53,16.85,0.0,0.0,1.0,0.054,0
13.04,107,26.89,18.17,0.0,0.0,1.0,0.019,0
13.04,109,12.72,31.98,20.1,0.333,0.0,-0.0,0
13.04,110,19.47,51.91,29.1,0.359,0.0,-0.001,0
13.04,111,5.7,11.32,21.33,0.85,0.0,0.0,0
13.04,112,22.67,72.29,28.35,0.661,0.0,-0.016,0
13.04,113,16.98,55.44,29.1,0.359,0.0,0.0,0
13.04,114,8.0,18.11,20.7,0.357,0.0,0.0,0
13.54,104,35.5,101.08,0.0,0.0,0.0,0.0,0
13.54,105,15.69,16.24,0.0,0.85,0.0,0.788,1
13.54,106,21.53,16.85,0.0,0.0,1.0,0.054,0
13.54,107,26.89,18.17,0.0,0.0,1.0,0.019,0
13.54,109,11.8,29.27,20.91,0.323,0.0,0.0,0
13.54,110,18.18,48.08,29.1,0.359,0.0,-0.001,0
13.54,111,4.72,8.45,22.09,0.85,0.0,0.0,0
13.54,112,23.97,76.02,28.35,0.66,0.0,-0.001,0
13.54,113,18.27,59.27,29.1,0.359,0.0,0.0,0
13.54,114,7.06,15.32,21.5,0.324,0.0,0.0,0
14.04,104,35.5,101.08,0.0,0.0,0.0,0.0,0
14.04,105,15.69,16.24,0.0,0.85,0.0,0.787,1
14.04,106,21.53,16.85,0.0,0.0,1.0,0.054,0
14.04,107,26.89,18.17,0.0,0.0,1.0,0.019,0
14.04,109,10.85,26.48,21.26,0.18,0.0,0.0,0
14.04,110,16.88,44.24,29.1,0.359,0.0,0.0,0
14.04,111,3.72,5.52,21.96,0.85,0.0,0.0,0
14.04,112,25.36,79.71,28.34,0.665,0.0,-0.043,0
14.04,113,19.57,63.12,29.1,0.359,0.0,0.0,0
14.04,114,6.08,12.46,21.57,0.206,0.0,0.0,0
14.54,104,35.5,101.08,0.0,0.0,0.0,0.0,0
14.54,105,15.69,16.24,0.0,0.85,0.0,0.787,1
14.54,106,21.53,16.85,0.0,0.0,1.0,0.054,0
14.54,107,26.89,18.17,0.0,0.0,1.0,0.019,0
