timestamp,v_id,x,y,speed_kmh,throttle,brake,steer,collision
0.5,336,68.48,7.59,0.03,0.0,0.0,0.0,0
0.5,337,59.11,36.62,11.03,0.85,0.0,0.075,0
0.5,338,44.5,38.15,11.0,0.85,0.0,0.142,0
0.5,339,79.62,50.82,11.04,0.85,0.0,-0.003,0
0.5,340,36.2,46.04,11.04,0.85,0.0,-0.004,0
0.5,341,25.73,56.93,11.04,0.85,0.0,-0.0,0
0.5,342,19.85,63.05,11.04,0.85,0.0,0.0,0
0.5,343,13.54,69.62,11.04,0.85,0.0,0.0,0
0.5,344,18.34,59.58,11.04,0.85,0.0,0.001,0
0.5,345,46.97,29.56,10.08,0.85,0.0,0.8,0
0.5,346,63.97,12.18,11.0,0.85,0.0,0.16,0
1.0,336,68.48,7.59,0.0,0.0,0.0,0.0,0
1.0,337,61.02,37.85,21.1,0.85,0.0,0.132,0
1.0,338,46.46,37.03,21.13,0.85,0.0,0.145,0
1.0,339,78.02,49.2,21.18,0.85,0.0,-0.0,0
1.0,340,37.67,44.52,17.43,0.85,0.0,0.021,0
1.0,341,27.3,55.29,21.18,0.85,0.0,-0.0,0
1.0,342,21.28,61.57,18.81,0.85,0.0,0.0,0
1.0,343,14.87,68.23,16.26,0.85,0.0,0.0,0
1.0,345,44.98,29.67,19.81,0.85,0.0,-0.8,0
1.0,346,62.19,13.58,21.1,0.85,0.0,0.154,0
1.5,336,68.48,7.59,0.0,0.0,0.0,0.0,0
1.5,337,63.78,40.1,29.76,0.134,0.0,0.059,0
1.5,338,49.54,35.78,23.01,0.0,0.7,0.243,0
1.5,339,75.51,46.65,29.78,0.12,0.0,0.0,0
1.5,340,39.74,42.45,22.13,0.0,0.7,0.006,0
1.5,341,29.56,52.93,22.57,0.85,0.0,0.001,0
1.5,342,23.46,59.29,23.55,0.0,0.57,0.001,0
1.5,343,16.87,66.15,24.75,0.0,0.505,0.0,0
1.5,345,42.09,30.66,23.81,0.85,0.0,-0.8,0
1.5,346,59.18,15.48,29.7,0.156,0.0,0.147,0
2.0,336,68.48,7.59,0.0,0.0,0.0,0.0,0
2.0,337,66.75,42.88,29.11,0.366,0.0,0.022,0
2.0,338,52.19,35.35,18.48,0.85,0.0,0.194,0
2.0,339,72.67,43.75,29.12,0.362,0.0,0.0,0
2.0,340,41.56,40.68,14.47,0.0,0.7,0.03,0
2.0,341,31.76,50.64,21.14,0.85,0.0,0.0,0
2.0,342,25.63,57.03,22.62,0.0,0.7,0.0,0
2.0,343,19.03,63.9,22.0,0.534,0.0,0.0,0
2.0,345,40.48,33.04,17.47,0.85,0.0,-0.397,1
2.0,346,55.42,16.96,29.08,0.383,0.0,0.285,0
2.5,336,68.48,7.59,0.0,0.0,0.0,0.0,0
2.5,337,69.63,45.72,29.09,0.363,0.0,0.01,0
2.5,338,55.34,35.5,27.07,0.85,0.0,0.261,0
2.5,339,69.83,40.86,29.1,0.362,0.0,-0.001,0
