timestamp,v_id,x,y,speed_kmh,throttle,brake,steer,collision
13.53,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
14.03,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
14.03,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
14.03,148,33.17,-27.0,29.1,0.359,0.0,0.0,0
14.03,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
14.03,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
14.03,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
14.53,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
14.53,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
14.53,148,34.53,-30.81,29.11,0.356,0.0,-0.024,0
14.53,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
14.53,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
14.53,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
15.03,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
15.03,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
15.03,148,35.74,-34.67,29.1,0.359,0.0,-0.036,0
15.03,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
15.03,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
15.03,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
15.53,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
15.53,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
15.53,148,36.68,-38.6,29.05,0.378,0.0,-0.113,0
15.53,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
15.53,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
15.53,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
16.03,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
16.03,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
16.03,148,37.07,-42.62,28.98,0.41,0.0,-0.181,0
16.03,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
16.03,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
16.03,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
16.54,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
16.54,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
16.54,148,36.55,-46.63,29.05,0.379,0.0,-0.163,0
16.54,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
16.54,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
16.54,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
17.04,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
17.04,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
17.04,148,35.16,-50.43,29.06,0.378,0.0,-0.167,0
17.04,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
17.04,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
17.04,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
17.54,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
17.54,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
17.54,148,32.87,-53.76,29.09,0.356,0.0,-0.176,0
17.54,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
17.54,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
17.54,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
18.04,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
18.04,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
18.04,148,29.93,-56.5,29.07,0.374,0.0,-0.154,0
18.04,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
18.04,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
18.04,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
18.54,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
18.54,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
18.54,148,26.52,-58.7,29.06,0.373,0.0,-0.109,0
18.54,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
18.54,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
18.54,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
19.04,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
19.04,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
19.04,148,22.92,-60.54,29.1,0.36,0.0,-0.018,0
19.04,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
19.04,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
19.04,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
19.54,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
19.54,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
19.54,148,19.25,-62.26,29.1,0.358,0.0,-0.007,0
19.54,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
19.54,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
19.54,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
20.05,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
20.05,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
20.05,148,15.55,-63.93,29.1,0.358,0.0,-0.004,0
20.05,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
20.05,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
20.05,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
20.55,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
20.55,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
20.55,148,11.85,-65.57,29.1,0.358,0.0,-0.002,0
20.55,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
20.55,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
20.55,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
21.05,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
21.05,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
21.05,148,8.14,-67.2,29.1,0.359,0.0,-0.001,0
21.05,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
21.05,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
21.05,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
21.55,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
21.55,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
21.55,148,4.42,-68.84,29.1,0.359,0.0,-0.001,0
21.55,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
21.55,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
21.55,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
22.05,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
22.05,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
22.05,148,0.71,-70.46,29.1,0.359,0.0,0.0,0
22.05,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
22.05,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
22.05,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
22.55,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
22.55,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
22.55,148,-3.01,-72.09,29.1,0.359,0.0,-0.001,0
22.55,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
22.55,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
22.55,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
23.06,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
23.06,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
23.06,148,-6.73,-73.72,29.1,0.359,0.0,-0.0,0
23.06,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
23.06,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
23.06,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
23.56,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
23.56,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
23.56,148,-10.44,-75.34,29.1,0.359,0.0,0.001,0
23.56,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
23.56,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
23.56,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
24.06,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
24.06,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
24.06,148,-14.15,-76.97,29.1,0.359,0.0,0.0,0
24.06,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
24.06,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
24.06,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
24.56,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
24.56,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
24.56,148,-17.86,-78.59,29.1,0.359,0.0,0.0,0
24.56,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
24.56,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
24.56,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
25.06,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
25.06,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
25.06,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
25.06,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
25.06,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
25.56,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
25.56,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
25.56,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
25.56,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
25.56,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
26.06,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
26.06,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
26.06,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
26.06,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
26.06,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
26.56,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
26.56,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
26.56,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
26.56,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
26.56,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
27.07,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
27.07,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
27.07,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
27.07,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
27.07,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
27.57,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
27.57,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
27.57,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
27.57,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
27.57,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
28.07,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
28.07,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
28.07,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
28.07,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
28.07,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
28.57,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
28.57,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
28.57,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
28.57,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
28.57,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
29.07,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
29.07,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
29.07,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
29.07,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
29.07,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
29.57,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
29.57,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
29.57,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
29.57,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
29.57,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
30.07,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
30.07,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
30.07,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
30.07,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
30.07,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
30.57,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
30.57,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
30.57,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
30.57,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
30.57,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
31.08,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
31.08,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
31.08,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
31.08,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
31.08,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
31.58,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
31.58,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
31.58,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
31.58,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
31.58,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
32.08,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
32.08,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
32.08,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
32.08,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
32.08,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
32.58,144,-26.06,57.24,0.0,0.0,0.0,0.0,0
32.58,147,-31.04,54.98,0.0,0.0,1.0,0.0,0
32.58,149,-40.9,50.41,0.0,0.0,1.0,-0.001,0
32.58,150,-45.85,48.11,0.0,0.0,1.0,0.0,0
32.58,151,-35.97,52.69,0.0,0.0,1.0,0.0,0
