timestamp,v_id,x,y,speed_kmh,throttle,brake,steer,collision
0.5,70,-31.2,-79.5,34.31,0.75,0.0,0.012,0
0.5,71,-23.36,-44.13,0.07,0.85,0.0,-0.8,0
0.5,72,-40.3,-37.45,6.52,0.0,0.3,0.113,0
0.5,73,-8.67,-31.34,3.11,0.75,0.0,-0.047,0
0.5,74,-3.31,-15.61,6.53,0.0,0.3,-0.002,0
0.5,75,2.98,3.37,5.46,0.063,0.0,0.003,0
0.5,76,-17.58,-44.88,5.55,0.0,0.034,-0.044,0
0.5,77,-25.88,-65.89,6.53,0.0,0.3,0.056,0
0.5,78,-44.12,-105.32,6.53,0.0,0.3,0.003,0
0.5,79,-49.29,-114.59,6.53,0.0,0.3,0.001,0
1.0,70,-29.33,-74.73,37.28,0.589,0.0,0.001,0
1.0,71,-23.36,-44.13,0.0,0.85,0.0,-0.8,0
1.0,72,-39.18,-37.78,7.34,0.0,0.3,0.08,0
1.0,73,-8.92,-31.89,5.34,0.06,0.0,-0.081,0
1.0,74,-3.68,-16.71,7.31,0.0,0.3,-0.001,0
1.0,75,2.62,2.28,7.54,0.0,0.3,0.002,0
1.0,76,-17.19,-43.8,7.58,0.0,0.3,-0.046,0
1.0,77,-25.49,-64.77,7.47,0.0,0.3,0.039,0
1.0,78,-43.54,-104.29,7.53,0.0,0.3,0.002,0
1.0,79,-48.71,-113.56,7.49,0.0,0.3,0.001,0
1.5,70,-27.45,-69.89,37.49,0.404,0.0,0.016,0
1.5,71,-23.36,-44.13,0.0,0.85,0.0,-0.8,0
1.5,72,-38.38,-37.99,5.27,0.135,0.0,0.064,0
1.5,73,-9.23,-32.53,5.17,0.238,0.0,-0.064,0
1.5,74,-3.94,-17.5,5.28,0.132,0.0,-0.001,0
1.5,75,2.35,1.48,5.26,0.142,0.0,0.001,0
1.5,76,-16.88,-43.0,5.26,0.142,0.0,-0.036,0
1.5,77,-25.23,-63.98,5.26,0.142,0.0,0.069,0
1.5,78,-43.13,-103.55,5.26,0.144,0.0,0.001,0
1.5,79,-48.3,-112.83,5.26,0.144,0.0,0.0,0
2.0,70,-26.06,-66.39,35.82,0.75,0.0,0.104,1
2.0,71,-23.36,-44.13,0.0,0.85,0.0,-0.8,0
2.0,72,-37.66,-38.18,5.31,0.088,0.0,0.021,0
2.0,73,-9.55,-33.17,5.17,0.238,0.0,-0.05,0
2.0,74,-4.18,-18.2,5.31,0.088,0.0,-0.001,0
2.0,75,2.11,0.78,5.31,0.088,0.0,0.003,0
2.0,76,-16.61,-42.32,5.31,0.088,0.0,-0.018,0
2.0,77,-24.57,-62.43,14.6,0.0,0.3,0.17,1
2.0,78,-42.77,-102.9,5.32,0.086,0.0,0.001,0
2.0,79,-47.94,-112.18,5.32,0.086,0.0,0.0,0
2.5,70,-24.37,-62.21,30.97,0.75,0.0,0.337,1
2.5,71,-23.42,-44.44,5.54,0.0,0.141,-0.8,0
2.5,72,-36.95,-38.37,5.31,0.089,0.0,0.017,0
2.5,73,-9.88,-33.81,5.16,0.246,0.0,-0.099,0
2.5,74,-4.42,-18.9,5.31,0.088,0.0,-0.0,0
2.5,75,1.88,0.08,5.31,0.088,0.0,0.002,0
2.5,76,-16.34,-41.63,5.31,0.85,0.0,-0.003,0
2.5,77,-23.83,-61.08,7.09,0.85,0.0,0.125,1
2.5,78,-42.41,-102.26,5.31,0.088,0.0,0.001,0
2.5,79,-47.58,-111.53,5.31,0.088,0.0,0.0,0
3.01,70,-23.25,-57.74,35.15,0.75,0.0,0.496,1
3.01,71,-23.8,-45.05,4.83,0.584,0.0,-0.8,0
3.01,72,-36.23,-38.57,5.31,0.089,0.0,-0.005,0
3.01,73,-10.23,-34.44,5.17,0.239,0.0,-0.077,0
3.01,74,-4.65,-19.6,5.31,0.089,0.0,-0.0,0
3.01,75,1.65,-0.63,5.31,0.089,0.0,0.003,0
3.01,76,-16.07,-40.94,5.31,0.088,0.0,-0.004,0
3.01,77,-23.48,-59.36,10.33,0.0,0.3,0.326,1
3.01,78,-42.05,-101.61,5.31,0.088,0.0,0.002,0
3.01,79,-47.22,-110.88,5.32,0.087,0.0,-0.0,0
3.51,70,-23.19,-52.64,37.07,0.75,0.0,0.518,1
3.51,71,-24.45,-45.27,4.96,0.46,0.0,-0.711,0
3.51,72,-35.52,-38.76,5.31,0.089,0.0,-0.004,0
3.51,73,-10.6,-35.06,5.17,0.238,0.0,-0.061,0
3.51,74,-4.89,-20.3,5.31,0.089,0.0,-0.0,0
3.51,75,1.41,-1.33,5.31,0.088,0.0,0.002,0
3.51,76,-15.8,-40.25,5.31,0.088,0.0,-0.003,0
3.51,77,-23.13,-57.92,12.86,0.0,0.3,0.694,1
3.51,78,-41.69,-100.96,5.31,0.088,0.0,0.001,0
3.51,79,-46.86,-110.24,5.31,0.089,0.0,-0.0,0
4.01,70,-24.97,-47.8,37.29,0.587,0.0,0.426,1
4.01,71,-25.15,-45.23,4.91,0.502,0.0,-0.323,0
4.01,72,-34.81,-38.96,5.31,0.089,0.0,-0.003,0
4.01,73,-10.97,-35.67,5.15,0.254,0.0,-0.119,0
4.01,74,-5.13,-21.0,5.31,0.089,0.0,-0.0,0
4.01,75,1.18,-2.03,5.31,0.089,0.0,0.002,0
4.01,76,-15.53,-39.56,5.31,0.0,1.0,0.005,0
4.01,77,-23.06,-57.42,5.71,0.85,0.0,0.8,1
4.01,78,-41.33,-100.31,5.31,0.85,0.0,0.019,0
4.01,79,-46.5,-109.59,5.31,0.85,0.0,-0.001,0
4.51,70,-28.41,-43.91,37.18,0.713,0.0,0.164,1
4.51,71,-25.34,-44.42,3.97,0.0,1.0,0.8,1
4.51,72,-34.09,-39.16,5.31,0.089,0.0,0.013,0
4.51,73,-11.38,-36.27,5.17,0.24,0.0,-0.093,0
4.51,74,-5.36,-21.71,5.31,0.089,0.0,0.0,0
4.51,75,0.95,-2.74,5.31,0.088,0.0,0.002,0
4.51,76,-15.26,-38.87,5.31,0.088,0.0,0.004,0
4.51,77,-23.02,-56.66,5.31,0.094,0.0,0.552,1
4.51,78,-40.97,-99.66,5.32,0.85,0.0,0.019,0
4.51,79,-46.14,-108.94,5.31,0.85,0.0,0.0,0
5.01,70,-32.99,-41.62,32.03,0.75,0.0,-0.206,1
5.01,71,-25.34,-44.36,0.61,0.85,0.0,0.8,1
5.01,72,-33.44,-39.29,3.36,0.75,0.0,-0.009,1
5.01,73,-11.79,-36.85,5.17,0.239,0.0,-0.073,0
5.01,74,-5.6,-22.41,5.31,0.089,0.0,0.0,0
5.01,75,0.72,-3.44,5.31,0.088,0.0,0.002,0
5.01,76,-14.99,-38.18,5.31,0.088,0.0,0.003,0
5.01,77,-23.05,-55.94,5.32,0.086,0.0,0.455,1
5.01,78,-40.62,-99.01,5.31,0.088,0.0,0.005,0
5.01,79,-45.78,-108.3,5.31,0.087,0.0,-0.0,0
5.51,70,-37.86,-40.78,37.96,0.0,0.109,-0.069,1
5.51,71,-25.49,-44.23,2.15,0.85,0.0,0.8,1
5.51,72,-32.92,-39.36,5.7,0.0,0.3,-0.045,1
5.51,73,-12.21,-37.43,4.71,0.717,0.0,-0.151,1
5.51,74,-5.84,-23.11,5.31,0.088,0.0,0.0,0
5.51,75,0.48,-4.14,5.31,0.089,0.0,0.001,0
5.51,76,-14.74,-37.5,4.49,0.75,0.0,0.009,1
5.51,77,-23.14,-55.21,5.32,0.087,0.0,0.399,1
5.51,78,-40.26,-98.36,5.31,0.087,0.0,0.004,0
5.51,79,-45.42,-107.65,5.31,0.088,0.0,-0.0,0
6.02,70,-42.83,-39.25,37.36,0.528,0.0,-0.019,1
6.02,71,-25.88,-44.05,4.04,0.75,0.0,0.604,1
6.02,72,-32.19,-39.54,5.32,0.086,0.0,0.003,1
6.02,73,-12.65,-37.96,5.25,0.149,0.0,-0.121,1
6.02,74,-6.07,-23.81,5.31,0.088,0.0,0.0,0
6.02,75,0.25,-4.84,5.31,0.088,0.0,0.001,0
6.02,76,-14.53,-36.82,5.31,0.088,0.0,0.039,1
6.02,77,-23.29,-54.49,5.32,0.085,0.0,0.327,1
6.02,78,-39.91,-97.72,5.32,0.087,0.0,0.009,0
6.02,79,-45.06,-107.01,5.32,0.087,0.0,-0.0,0
6.52,70,-47.77,-37.48,37.48,0.405,0.0,-0.007,1
